CustomerID,Age,AgeBand,AgeBandSort,Gender,IncomeBand,Region,City,MaritalStatus,EducationLevel
CUST02859,61.0,55-64,5,Male,High,Alberta,Edmonton,Married,College
CUST02860,19.0,18-24,1,Female,High,Ontario,Ottawa,Married,High School
CUST02861,55,55-64,5,Male,Medium,BC,Vancouver,Married,PhD
CUST02862,34.0,25-34,2,Female,Low,Prairies,Regina,Married,Bachelor
CUST02863,52.0,45-54,4,Male,Medium,Ontario,Ottawa,Divorced,College
CUST02864,,45-54,4,Male,Medium,Alberta,Red Deer,Single,Master
CUST02865,40.0,35-44,3,Male,Very High,Ontario,Hamilton,Divorced,Master
CUST02866,47.0,45-54,4,Female,Low,Ontario,London,Married,College
CUST02867,69.0,65+,6,Male,High,Alberta,Edmonton,Married,Master
CUST02868,25,25-34,2,Male,Medium,Alberta,Red Deer,Divorced,High School
CUST02869,39.0,35-44,3,Female,Medium,Alberta,Red Deer,Single,Master
CUST02870,61.0,55-64,5,Female,Medium,Prairies,Saskatoon,Single,College
CUST02871,53.0,45-54,4,Female,Low,Ontario,Toronto,Single,Bachelor
CUST02872,22.0,18-24,1,Male,High,Ontario,London,Single,College
CUST02873,,25-34,2,Female,Low,Prairies,Saskatoon,Married,PhD
CUST02874,46.0,45-54,4,Male,High,Ontario,London,Single,High School
CUST02875,48.0,45-54,4,Male,Low,BC,Kelowna,Single,College
CUST02876,64.0,55-64,5,Female,Very High,Quebec,Quebec City,Married,Bachelor
CUST02877,74.0,65+,6,Female,Low,Ontario,Toronto,Married,Bachelor
CUST02878,72.0,65+,6,Female,High,Ontario,London,Married,Bachelor
CUST02879,33.0,25-34,2,Male,High,Quebec,Laval,Married,Bachelor
CUST02880,59.0,55-64,5,Male,Very High,Alberta,Red Deer,Married,Bachelor
CUST02881,47.0,45-54,4,Male,Medium,BC,Vancouver,Single,College
CUST02882,,65+,6,Female,High,BC,Vancouver,Married,College
CUST02883,,65+,6,Male,Medium,Quebec,Laval,Divorced,College
CUST02884,33.0,25-34,2,Male,Low,Ontario,Toronto,Married,PhD
CUST02885,29.0,25-34,2,Male,Medium,Ontario,Ottawa,Married,College
CUST02886,34.0,25-34,2,Female,Low,Quebec,Montreal,Divorced,College
CUST02887,33.0,25-34,2,Male,Very High,Ontario,Ottawa,Divorced,Bachelor
CUST02888,29.0,25-34,2,Female,Low,Ontario,Hamilton,Married,College
CUST02889,25.0,25-34,2,Male,medium,Quebec,Laval,Married,College
CUST02890,37.0,35-44,3,Female,Medium,Quebec,Laval,Married,Bachelor
CUST02891,20.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,High School
CUST02892,33,25-34,2,Female,High,BC,Kelowna,Married,Bachelor
CUST02893,47.0,45-54,4,Female,Low,Quebec,Montreal,Single,College
CUST02894,62.0,55-64,5,Male,Medium,Ontario,London,Single,College
CUST02895,40.0,35-44,3,Female,Medium,Prairies,Winnipeg,Single,Master
CUST02896,45.0,45-54,4,Male,Very High,Ontario,Hamilton,Married,College
CUST02897,68.0,65+,6,Female,High,Alberta,Calgary,Married,College
CUST02898,57.0,55-64,5,Female,Very High,Ontario,Toronto,Widowed,Master
CUST02899,71.0,65+,6,Male,Low,Prairies,Regina,Widowed,High School
CUST02900,22.0,18-24,1,Male,Medium,Ontario,Toronto,Married,High School
CUST02901,37.0,35-44,3,Male,Low,Alberta,Red Deer,Widowed,College
CUST02902,57.0,55-64,5,Male,Low,Quebec,Laval,Widowed,Bachelor
CUST02903,73,65+,6,Male,Low,Alberta,Red Deer,Divorced,College
CUST02904,61.0,55-64,5,Male,High,Quebec,Laval,Single,Bachelor
CUST02905,18.0,18-24,1,Male,Low,Ontario,Toronto,Married,High School
CUST02906,74.0,65+,6,Female,Medium,Alberta,Calgary,Married,College
CUST02907,47.0,45-54,4,Male,High,Ontario,Ottawa,Single,Bachelor
CUST02908,38.0,35-44,3,Male,High,Prairies,Saskatoon,Divorced,College
CUST02909,37.0,35-44,3,Female,Medium,Ontario,Hamilton,Single,College
CUST02910,23.0,18-24,1,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST02911,39.0,35-44,3,Male,Medium,BC,Vancouver,Single,PhD
CUST02912,35.0,35-44,3,Male,Low,Quebec,Montreal,Married,High School
CUST02913,25.0,25-34,2,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST02914,56.0,55-64,5,Female,medium,Alberta,Edmonton,Married,College
CUST02915,49.0,45-54,4,Male,High,Alberta,Calgary,Single,Master
CUST02916,50.0,45-54,4,Female,High,Prairies,Saskatoon,Married,Master
CUST02917,70.0,65+,6,Female,Medium,Quebec,Montreal,Married,Master
CUST02918,33.0,25-34,2,Female,Medium,Quebec,Montreal,Married,College
CUST02919,29.0,25-34,2,Female,Low,Quebec,Quebec City,Single,College
CUST02920,55.0,55-64,5,Female,High,Ontario,London,Single,College
CUST02921,69.0,65+,6,Male,Medium,Alberta,Edmonton,Single,College
CUST02922,51.0,45-54,4,Male,Low,Ontario,Hamilton,Married,Bachelor
CUST02923,31.0,25-34,2,Male,Low,Quebec,Laval,Married,College
CUST02924,53.0,45-54,4,Female,Low,Quebec,Laval,Single,Bachelor
CUST02925,50.0,45-54,4,Female,High,BC,Kelowna,Single,Master
CUST02926,40.0,35-44,3,Female,Low,Prairies,Regina,Married,College
CUST02927,67.0,65+,6,Female,Medium,BC,Vancouver,Married,Bachelor
CUST02928,62.0,55-64,5,Male,Medium,Quebec,Quebec City,Married,High School
CUST02929,19.0,18-24,1,Female,Medium,Alberta,Calgary,Married,High School
CUST02930,58.0,55-64,5,Female,High,BC,Kelowna,Single,High School
CUST02931,38.0,35-44,3,Female,High,Ontario,London,Single,High School
CUST02932,19.0,18-24,1,Female,Medium,Ontario,Hamilton,Married,College
CUST02933,44.0,35-44,3,Female,Low,Ontario,Ottawa,Single,Bachelor
CUST02934,74.0,65+,6,Male,Medium,Quebec,Montreal,Divorced,Bachelor
CUST02935,26.0,25-34,2,Female,Medium,Alberta,Red Deer,Married,High School
CUST02936,18.0,18-24,1,Male,Medium,Ontario,Hamilton,Married,Master
CUST02937,28.0,25-34,2,Female,High,Quebec,Laval,Single,Master
CUST02938,20.0,18-24,1,Female,Low,Prairies,Regina,Single,Bachelor
CUST02939,69.0,65+,6,Male,Medium,Alberta,Calgary,Single,College
CUST02940,40,35-44,3,Female,Low,BC,Vancouver,Married,High School
CUST02941,43.0,35-44,3,Male,high,Ontario,Hamilton,Single,Bachelor
CUST02942,21.0,18-24,1,Male,Medium,Ontario,Toronto,Married,Master
CUST02943,35.0,35-44,3,Male,High,Ontario,Hamilton,Married,College
CUST02944,72.0,65+,6,Female,Low,Ontario,Ottawa,Widowed,Bachelor
CUST02945,23.0,18-24,1,Female,Medium,Ontario,Ottawa,Single,High School
CUST02946,52.0,45-54,4,Female,High,Quebec,Quebec City,Single,Bachelor
CUST02947,39.0,35-44,3,Male,Low,Ontario,Toronto,Single,High School
CUST02948,60.0,55-64,5,Female,High,Ontario,Hamilton,Married,Bachelor
CUST02949,32.0,25-34,2,Female,Medium,Ontario,London,Single,Bachelor
CUST02950,39.0,35-44,3,Male,Medium,BC,Victoria,Married,College
CUST02951,54.0,45-54,4,Male,Medium,BC,Victoria,Married,High School
CUST02952,69.0,65+,6,Male,Medium,Quebec,Montreal,Single,Master
CUST02953,59.0,55-64,5,Female,Medium,Ontario,London,Single,Bachelor
CUST02954,29.0,25-34,2,Female,Medium,Quebec,Montreal,Married,Bachelor
CUST02955,64.0,55-64,5,Female,High,Ontario,Ottawa,Single,Bachelor
CUST02956,66.0,65+,6,Male,Medium,Ontario,Hamilton,Single,Master
CUST02957,,55-64,5,Female,Low,Prairies,Regina,Married,High School
CUST02958,55.0,55-64,5,Male,Low,Atlantic,St. John's,Married,Master
CUST02959,35.0,35-44,3,Male,Low,BC,Victoria,Single,College
CUST02960,62.0,55-64,5,Female,Medium,Prairies,Winnipeg,Married,High School
CUST02961,52.0,45-54,4,Male,High,BC,Kelowna,Single,Bachelor
CUST02962,47.0,45-54,4,Female,High,Ontario,London,Married,PhD
CUST02963,41.0,35-44,3,Male,Low,Atlantic,Moncton,Divorced,High School
CUST02964,59.0,55-64,5, Female,Very High,Ontario,London,Divorced,College
CUST02965,47.0,45-54,4,Male,Medium,BC,Victoria,Married,Bachelor
CUST02966,31.0,25-34,2,Female,Very High,Ontario,Toronto,Married,College
CUST02967,23.0,18-24,1,Male,High,Quebec,Laval,Married,PhD
CUST02968,20.0,18-24,1,Male,High,BC,Victoria,Single,Bachelor
CUST02969,33.0,25-34,2,Female,Low,Quebec,Laval,Married,Master
CUST02970,24.0,18-24,1,Male,Low,Ontario,Hamilton,Divorced,College
CUST02971,69.0,65+,6,Female,Low,Ontario,Hamilton,Married,College
CUST02972,31.0,25-34,2,Female,High,Ontario,Ottawa,Married,Bachelor
CUST02973,26.0,25-34,2,Male,Medium,Atlantic,St. John's,Married,College
CUST02974,32.0,25-34,2,Male,High,Alberta,Calgary,Single,Bachelor
CUST02975,38.0,35-44,3,Female,Medium,Quebec,Quebec City,Married,College
CUST02976,52.0,45-54,4,Female,High,Ontario,Ottawa,Single,College
CUST02977,19.0,18-24,1,Female,Low,Alberta,Red Deer,Single,Master
CUST02978,44.0,35-44,3,Female,Low,Ontario,London,Single,Bachelor
CUST02979,19.0,18-24,1,Female,Medium,Ontario,Hamilton,Married,High School
CUST02980,52.0,45-54,4,Male,Medium,Quebec,Laval,Single,Master
CUST02981,35.0,35-44,3,Female,Medium,Prairies,Saskatoon,Married,Bachelor
CUST02982,31.0,25-34,2,Female,High,Ontario,Toronto,Married,Bachelor
CUST02983,37.0,35-44,3,Male,Low,Ontario,London,Single,College
CUST02984,35,35-44,3,Male,medium,Quebec,Montreal,Single,College
CUST02985,27.0,25-34,2,Male,High,Ontario,Ottawa,Single,Master
CUST02986,42.0,35-44,3,Male,Low,Quebec,Montreal,Married,College
CUST02987,19.0,18-24,1, Female,Very High,Quebec,Laval,Single,High School
CUST02988,42.0,35-44,3,Male,Very High,Quebec,Quebec City,Married,College
CUST02989,71.0,65+,6,Male,Low,Ontario,Toronto,Single,High School
CUST02990,50.0,45-54,4,Male,Medium,Ontario,London,Married,Bachelor
CUST02991,53.0,45-54,4,Female,Medium,Alberta,Edmonton,Married,High School
CUST02992,48.0,45-54,4,Female,High,Prairies,Winnipeg,Married,College
CUST02993,31.0,25-34,2, Male,medium,Ontario,Ottawa,Married,Master
CUST02994,18.0,18-24,1,Male,Medium,Ontario,London,Divorced,Bachelor
CUST02995,63.0,55-64,5,Female,High,Ontario,Toronto,Single,College
CUST02996,33.0,25-34,2,Female,Low,BC,Victoria,Widowed,Bachelor
CUST02997,71.0,65+,6,Male,High,BC,Victoria,Divorced,College
CUST02998,63.0,55-64,5,Male,High,Quebec,Quebec City,Single,High School
CUST02999,69.0,65+,6,Male,Medium,BC,Victoria,Divorced,Bachelor
CUST03000,20.0,18-24,1,Male,High,BC,Victoria,Married,Bachelor
CUST03001,52.0,45-54,4,Female,High,Prairies,Regina,Divorced,Master
CUST03002,58.0,55-64,5,Female,Low,Ontario,Ottawa,Married,Bachelor
CUST03003,23.0,18-24,1,Male,Medium,Ontario,Ottawa,Married,Master
CUST03004,,35-44,3,Female,Medium,Ontario,London,Single,PhD
CUST03005,30.0,25-34,2, Male,Low,Alberta,Edmonton,Married,Bachelor
CUST03006,70.0,65+,6,Female,Very High,Alberta,Calgary,Single,Master
CUST03007,51.0,45-54,4,Female,Low,Quebec,Quebec City,Single,Bachelor
CUST03008,25.0,25-34,2,Male,High,Ontario,Hamilton,Widowed,High School
CUST03009,38.0,35-44,3,Male,Medium,Ontario,Ottawa,Single,High School
CUST03010,51.0,45-54,4,Female,Low,Ontario,London,Married,High School
CUST03011,21.0,18-24,1,Male,Very High,Quebec,Montreal,Single,Master
CUST03012,42.0,35-44,3,Male,High,Ontario,Toronto,Single,Bachelor
CUST03013,32.0,25-34,2,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST03014,21.0,18-24,1,Female,Low,Alberta,Edmonton,Single,College
CUST03015,62.0,55-64,5, Male,Low,Ontario,Ottawa,Widowed,Bachelor
CUST03016,29.0,25-34,2,Female,Medium,Quebec,Quebec City,Single,High School
CUST03017,49.0,45-54,4,Male,Medium,Ontario,London,Single,Master
CUST03018,49.0,45-54,4,Female,Medium,Alberta,Calgary,Single,Master
CUST03019,45.0,45-54,4,Female,Very High,Quebec,Quebec City,Single,Bachelor
CUST03020,30.0,25-34,2,Female,Medium,Prairies,Winnipeg,Single,High School
CUST03021,,45-54,4,Male,high,Quebec,Montreal,Married,High School
CUST03022,31.0,25-34,2,Female,high,Prairies,Regina,Married,College
CUST03023,37.0,35-44,3,Female,Medium,Prairies,Winnipeg,Single,College
CUST03024,35.0,35-44,3,Male,High,Quebec,Quebec City,Single,Master
CUST03025,46.0,45-54,4,Male,Medium,Prairies,Saskatoon,Divorced,High School
CUST03026,23.0,18-24,1,Male,High,Ontario,Ottawa,Married,Bachelor
CUST03027,49.0,45-54,4,Male,Medium,Quebec,Quebec City,Married,Bachelor
CUST03028,46.0,45-54,4,Female,Low,Ontario,London,Married,College
CUST03029,60.0,55-64,5,Male,High,BC,Kelowna,Married,College
CUST03030,19.0,18-24,1,Male,Medium,BC,Kelowna,Married,PhD
CUST03031,40.0,35-44,3,Female,High,Alberta,Red Deer,Divorced,College
CUST03032,36.0,35-44,3,Male,Very High,Ontario,London,Single,Bachelor
CUST03033,48.0,45-54,4,Female,Low,Quebec,Laval,Single,High School
CUST03034,68.0,65+,6,Male,Medium,Ontario,London,Married,Master
CUST03035,22.0,18-24,1,Female,medium,BC,Vancouver,Divorced,College
CUST03036,36.0,35-44,3,Female,Medium,Ontario,Hamilton,Single,Bachelor
CUST03037,51.0,45-54,4, Female,High,Prairies,Winnipeg,Married,Bachelor
CUST03038,27,25-34,2,Male,Medium,Ontario,Ottawa,Married,High School
CUST03039,42.0,35-44,3,Female,Medium,Ontario,Toronto,Married,High School
CUST03040,19,18-24,1,Male,High,Alberta,Calgary,Single,Master
CUST03041,28.0,25-34,2,Male,Low,Quebec,Laval,Single,High School
CUST03042,67.0,65+,6,Male,High,Ontario,Ottawa,Single,Bachelor
CUST03043,48.0,45-54,4,Female,Medium,Quebec,Quebec City,Single,Bachelor
CUST03044,73.0,65+,6,Male,Very High,Ontario,Hamilton,Single,College
CUST03045,32.0,25-34,2,Female,Medium,Atlantic,Halifax,Married,High School
CUST03046,26.0,25-34,2,Male,Low,BC,Kelowna,Divorced,High School
CUST03047,40.0,35-44,3,Male,Medium,Ontario,Toronto,Married,Bachelor
CUST03048,36.0,35-44,3,Female,Low,Quebec,Laval,Married,Bachelor
CUST03049,,25-34,2,Male,Very High,Ontario,Hamilton,Married,Master
CUST03050,52.0,45-54,4,Female,Low,Alberta,Edmonton,Single,Bachelor
CUST03051,38.0,35-44,3,Male,High,Prairies,Saskatoon,Single,Master
CUST03052,26.0,25-34,2,Female,Medium,Prairies,Saskatoon,Single,High School
CUST03053,45.0,45-54,4, Female,Medium,Ontario,London,Married,Bachelor
CUST03054,63.0,55-64,5,Male,Low,Ontario,Hamilton,Widowed,College
CUST03055,68.0,65+,6,Male,Medium,Ontario,Ottawa,Married,College
CUST03056,24.0,18-24,1,Female,Medium,BC,Victoria,Married,Bachelor
CUST03057,33.0,25-34,2,Female,Medium,Quebec,Laval,Married,Bachelor
CUST03058,,25-34,2,Male,Very High,Quebec,Quebec City,Married,College
CUST03059,50.0,45-54,4,Male,Medium,Prairies,Winnipeg,Married,Bachelor
CUST03060,21.0,18-24,1,Female,Medium,Ontario,London,Married,College
CUST03061,21.0,18-24,1,Female,Medium,Ontario,Ottawa,Married,Master
CUST03062,56.0,55-64,5, Male,Low,Ontario,Toronto,Married,High School
CUST03063,57.0,55-64,5,Male,Very High,Ontario,Ottawa,Married,High School
CUST03064,34.0,25-34,2,Male,Medium,Ontario,London,Widowed,Bachelor
CUST03065,54.0,45-54,4,Female,Low,Quebec,Laval,Married,Bachelor
CUST03066,56.0,55-64,5,Male,Medium,Ontario,Hamilton,Married,Bachelor
CUST03067,69.0,65+,6,Female,Medium,Ontario,London,Married,Bachelor
CUST03068,46.0,45-54,4,Male,Medium,Alberta,Edmonton,Divorced,Master
CUST03069,69.0,65+,6, Male,High,Ontario,London,Married,Bachelor
CUST03070,,45-54,4,Female,Low,BC,Vancouver,Married,Bachelor
CUST03071,55.0,55-64,5,Female,Medium,Ontario,Ottawa,Single,Bachelor
CUST03072,56.0,55-64,5,Female,High,Quebec,Laval,Divorced,Master
CUST03073,67.0,65+,6,Male,Low,Prairies,Saskatoon,Married,College
CUST03074,54.0,45-54,4,Female,High,Ontario,London,Married,Bachelor
CUST03075,69.0,65+,6,Female,Low,Quebec,Laval,Divorced,Bachelor
CUST03076,52.0,45-54,4,Male,High,Alberta,Calgary,Divorced,High School
CUST03077,24,18-24,1,Male,Medium,BC,Vancouver,Divorced,Bachelor
CUST03078,44.0,35-44,3,Male,Medium,Ontario,London,Single,High School
CUST03079,,45-54,4,Male,Low,Quebec,Laval,Married,High School
CUST03080,39.0,35-44,3,Female,Low,BC,Vancouver,Single,Master
CUST03081,,25-34,2,Male,Low,Prairies,Regina,Single,High School
CUST03082,24.0,18-24,1,Female,Low,Ontario,Hamilton,Divorced,Bachelor
CUST03083,54.0,45-54,4,Female,Medium,Ontario,Hamilton,Divorced,College
CUST03084,39.0,35-44,3,Female,Medium,Ontario,Ottawa,Married,Bachelor
CUST03085,22.0,18-24,1,Female,Medium,Ontario,Toronto,Single,College
CUST03086,72.0,65+,6,Male,High,Ontario,Ottawa,Single,College
CUST03087,19.0,18-24,1,Male,High,Ontario,Ottawa,Married,Master
CUST03088,44.0,35-44,3,Male,Medium,Ontario,London,Single,College
CUST03089,38.0,35-44,3,Female,Medium,Ontario,Toronto,Married,College
CUST03090,71.0,65+,6,Male,Medium,Prairies,Saskatoon,Married,College
CUST03091,55.0,55-64,5, Female,Medium,Ontario,London,Divorced,High School
CUST03092,32.0,25-34,2,Male,High,Ontario,Hamilton,Single,College
CUST03093,38.0,35-44,3,Male,Low,Ontario,Ottawa,Married,High School
CUST03094,27.0,25-34,2,Male,Low,Prairies,Regina,Divorced,Bachelor
CUST03095,40.0,35-44,3,Female,High,Alberta,Calgary,Married,Master
CUST03096,73.0,65+,6,Female,Low,Alberta,Edmonton,Single,Bachelor
CUST03097,56.0,55-64,5,Male,High,Ontario,Toronto,Single,Bachelor
CUST03098,22.0,18-24,1,Female,High,Alberta,Red Deer,Divorced,High School
CUST03099,18.0,18-24,1,Male,Low,Quebec,Quebec City,Married,Master
CUST03100,30.0,25-34,2, Female,Low,Ontario,London,Divorced,College
CUST03101,,35-44,3,Female,Medium,Quebec,Laval,Single,PhD
CUST03102,43.0,35-44,3,Male,Medium,Alberta,Red Deer,Married,High School
CUST03103,67.0,65+,6,Female,Medium,Alberta,Red Deer,Married,Master
CUST03104,62.0,55-64,5,Male,High,Prairies,Winnipeg,Single,Bachelor
CUST03105,38.0,35-44,3,Female,Medium,Prairies,Winnipeg,Widowed,High School
CUST03106,70.0,65+,6,Male,Medium,Ontario,London,Married,PhD
CUST03107,35.0,35-44,3,Female,Low,Quebec,Montreal,Divorced,High School
CUST03108,54.0,45-54,4,Male,High,Ontario,Ottawa,Divorced,Bachelor
CUST03109,62.0,55-64,5,Female,Low,Prairies,Regina,Single,Master
CUST03110,49.0,45-54,4,Female,High,Ontario,Toronto,Married,High School
CUST03111,53.0,45-54,4,Female,Medium,Alberta,Red Deer,Married,College
CUST03112,,25-34,2,Female,Medium,Ontario,Toronto,Married,Bachelor
CUST03113,52.0,45-54,4,Female,High,Quebec,Laval,Married,Bachelor
CUST03114,66.0,65+,6,Male,High,Ontario,Toronto,Married,Master
CUST03115,28.0,25-34,2,Male,Medium,Ontario,London,Single,Bachelor
CUST03116,38.0,35-44,3,Male,Low,Prairies,Winnipeg,Married,College
CUST03117,69.0,65+,6,Female,High,Ontario,Toronto,Single,Master
CUST03118,,65+,6,Male,Medium,Quebec,Montreal,Single,PhD
CUST03119,70,65+,6,Female,Low,Ontario,Hamilton,Divorced,College
CUST03120,43.0,35-44,3,Female,Very High,Quebec,Montreal,Single,High School
CUST03121,21.0,18-24,1,Male,Low,Ontario,Toronto,Single,College
CUST03122,,45-54,4,Male,low,Ontario,Toronto,Single,Master
CUST03123,69.0,65+,6,Male,Low,Prairies,Regina,Married,High School
CUST03124,65.0,65+,6,Male,Medium,Quebec,Montreal,Single,Master
CUST03125,35.0,35-44,3,Male,High,Ontario,Hamilton,Married,PhD
CUST03126,57.0,55-64,5,Male,Medium,BC,Victoria,Married,High School
CUST03127,,45-54,4,Female,medium,Ontario,Hamilton,Single,Bachelor
CUST03128,58.0,55-64,5,Female,Medium,Ontario,Ottawa,Married,College
CUST03129,46.0,45-54,4,Male,High,Quebec,Montreal,Single,College
CUST03130,69.0,65+,6, Male,Low,Ontario,London,Married,Bachelor
CUST03131,46.0,45-54,4,Male,Very High,BC,Vancouver,Married,Bachelor
CUST03132,55.0,55-64,5,Female,Low,Quebec,Laval,Single,Bachelor
CUST03133,59.0,55-64,5,Female,Very High,Alberta,Calgary,Single,PhD
CUST03134,38.0,35-44,3,Male,Low,Prairies,Winnipeg,Single,College
CUST03135,59.0,55-64,5,Male,High,Ontario,London,Married,Bachelor
CUST03136,30.0,25-34,2,Female,Low,Ontario,Hamilton,Single,Master
CUST03137,,65+,6,Female,Low,Ontario,Toronto,Single,College
CUST03138,58.0,55-64,5,Male,High,Ontario,Ottawa,Single,Bachelor
CUST03139,34.0,25-34,2,Female,high,Alberta,Edmonton,Widowed,Bachelor
CUST03140,73.0,65+,6,Male,Medium,Alberta,Calgary,Married,Master
CUST03141,,25-34,2,Male,High,Quebec,Montreal,Single,College
CUST03142,58.0,55-64,5,Female,Medium,Quebec,Quebec City,Single,Bachelor
CUST03143,18.0,18-24,1,Female,High,Ontario,Toronto,Divorced,PhD
CUST03144,19.0,18-24,1,Male,Medium,Quebec,Quebec City,Single,High School
CUST03145,65.0,65+,6,Female,Medium,Alberta,Red Deer,Widowed,College
CUST03146,46.0,45-54,4,Male,Medium,Quebec,Quebec City,Single,Bachelor
CUST03147,50.0,45-54,4,Female,Medium,Ontario,Toronto,Single,High School
CUST03148,27.0,25-34,2, Male,High,BC,Vancouver,Married,Bachelor
CUST03149,67.0,65+,6,Female,Low,Quebec,Quebec City,Married,High School
CUST03150,57.0,55-64,5,Female,Low,Quebec,Quebec City,Widowed,Master
CUST03151,38.0,35-44,3,Male,Medium,Quebec,Montreal,Divorced,Master
CUST03152,45,45-54,4,Female,High,Quebec,Montreal,Married,High School
CUST03153,28.0,25-34,2,Female,Low,BC,Vancouver,Married,High School
CUST03154,72.0,65+,6,Female,Medium,Prairies,Regina,Divorced,Bachelor
CUST03155,51.0,45-54,4,Male,Very High,Ontario,Hamilton,Married,College
CUST03156,25.0,25-34,2,Female,Low,Prairies,Saskatoon,Single,Bachelor
CUST03157,39.0,35-44,3,Female,High,Quebec,Quebec City,Single,College
CUST03158,25.0,25-34,2,Male,High,BC,Kelowna,Single,High School
CUST03159,66.0,65+,6,Female,Medium,Alberta,Red Deer,Divorced,College
CUST03160,,25-34,2,Male,Very High,Quebec,Quebec City,Married,College
CUST03161,34.0,25-34,2,Male,High,Alberta,Red Deer,Single,College
CUST03162,40.0,35-44,3,Female,Medium,Ontario,London,Divorced,Bachelor
CUST03163,41,35-44,3,Female,Medium,Ontario,Ottawa,Single,Bachelor
CUST03164,62.0,55-64,5,Female,High,BC,Vancouver,Married,Bachelor
CUST03165,36.0,35-44,3,Male,medium,Prairies,Saskatoon,Divorced,Bachelor
CUST03166,22.0,18-24,1, Female,High,Prairies,Regina,Married,College
CUST03167,49.0,45-54,4,Male,Medium,BC,Kelowna,Single,High School
CUST03168,61.0,55-64,5,Male,Medium,Quebec,Laval,Married,College
CUST03169,18.0,18-24,1,Male,Low,Ontario,London,Married,Bachelor
CUST03170,40.0,35-44,3,Female,Low,Atlantic,Moncton,Married,Bachelor
CUST03171,54.0,45-54,4,Female,Low,Ontario,Hamilton,Single,Bachelor
CUST03172,25.0,25-34,2,Female,High,Alberta,Edmonton,Single,Bachelor
CUST03173,30.0,25-34,2,Female,High,Quebec,Montreal,Married,College
CUST03174,25.0,25-34,2,Male,High,BC,Vancouver,Married,Master
CUST03175,74.0,65+,6,Female,Medium,Quebec,Laval,Married,Master
CUST03176,40.0,35-44,3,Male,High,Atlantic,Moncton,Married,College
