PolicyID,CustomerID,RiskScore,RiskCategory,AnnualPremium,ClaimAmount,ClaimsCount,PolicyYear
POL016940,CUST01972,9.6,Low,1262.18,0.0,0,2025
POL016941,CUST00201,,Medium,1455.85,0.0,0,2025
POL016942,CUST04015,44.7,Medium,2047.71,0.0,0,2025
POL016943,CUST01173,23.6,Low,1450.56,0.0,0,2025
POL016944,CUST00023,13.6,Low,1504.98,0.0,0,2025
POL016945,CUST03528,0.0,Low,691.66,0.0,0,2025
POL016946,CUST02900,5.0,Low,930.07,4247.0,3,2025
POL016947,CUST00653,16.6,Low,1264.7,0.0,0,2025
POL016948,CUST00029,19.5,Low,1504.23,0.0,0,2025
POL016949,CUST00031,29.6,Medium,1653.11,0.0,0,2025
POL016950,CUST00582,11.5,Low,1347.66,0.0,0,2025
POL016951,CUST01669,44.3,Medium,1677.36,951.49,1,2025
POL016952,CUST03480,20.8,Low,1403.23,2286.48,1,2025
POL016953,CUST02293,0.0,Low,811.64,5174.59,1,2025
POL016954,CUST03793,50.9,High,1876.47,0.0,0,2025
POL016955,CUST03664,41.4,Medium,1902.2,0.0,0,2025
POL016956,CUST02171,7.8,Low,,0.0,0,2025
POL016957,CUST02809,37.1,Medium,1777.42,0.0,0,2025
POL016958,CUST01339,,Medium,,5078.79,3,2025
POL016959,CUST02574,41.4,Medium,1717.42,0.0,0,2025
POL016960,CUST03050,33.8,Medium,1337.48,0.0,0,2025
POL016961,CUST01885,19.5,Low,,0.0,0,2025
POL016962,CUST00062,29.0,Medium,1481.16,0.0,0,2025
POL016963,CUST03214,23.3,Low,1376.96,0.0,0,2025
POL016964,CUST02958,62.8,High,2156.33,7746.86,1,2025
POL016965,CUST03265,40.5,Medium,1726.02,6035.03,2,2025
POL016966,CUST02075,0.7,Low,897.92,1275.09,1,2025
POL016967,CUST00440,10.1,Low,1149.39,0.0,0,2025
POL016968,CUST00400,40.9,Medium,1870.43,0.0,0,2025
POL016969,CUST01354,13.1,Low,1049.72,3276.41,1,2025
POL016970,CUST03271,21.8,Low,1300.19,0.0,0,2025
POL016971,CUST02110,22.1,Low,1473.14,0.0,0,2025
POL016972,CUST04938,10.4,Low,1042.76,0.0,0,2025
POL016973,CUST03167,13.7,Low,1564.07,0.0,0,2025
POL016974,CUST04819,33.0,Medium,1493.91,0.0,0,2025
POL016975,CUST03136,12.4,Low,1256.11,0.0,0,2025
POL016976,CUST02312,19.3,Low,1767.18,0.0,0,2025
POL016977,CUST01588,,Medium,1593.04,0.0,0,2025
POL016978,CUST00689,4.6,Low,1339.63,0.0,0,2025
POL016979,CUST02799,7.9,Low,1158.96,0.0,0,2025
POL016980,CUST02674,7.3,Low,1417.32,0.0,0,2025
POL016981,CUST04093,26.6,Medium,1169.19,0.0,0,2025
POL016982,CUST04309,5.8,Low,1394.27,0.0,0,2025
POL016983,CUST02657,36.8,Medium,1652.58,0.0,0,2025
POL016984,CUST03267,15.7,Low,1131.46,5434.58,1,2025
POL016985,CUST01953,12.0,Low,1180.07,0.0,0,2025
POL016986,CUST02088,56.8,High,2225.45,0.0,0,2025
POL016987,CUST02159,39.4,Medium,1650.77,0.0,0,2025
POL016988,CUST02336,13.0,Low,1117.99,0.0,0,2025
POL016989,CUST04397,8.8,Low,1300.16,0.0,0,2025
POL016990,CUST02241,2.6,Low,1249.37,9191.42,1,2025
POL016991,CUST03230,47.2,Medium,1698.5,0.0,0,2025
POL016992,CUST03277,29.3,Medium,1482.98,0.0,0,2025
POL016993,CUST01856,37.5,Medium,1575.99,5468.9,1,2025
POL016994,CUST01337,5.0,Low,1127.04,0.0,0,2025
POL016995,CUST01663,5.5,Low,1118.86,1120.01,1,2025
POL016996,CUST04072,5.6,Low,1015.62,0.0,0,2025
POL016997,CUST00037,27.4,Medium,1717.33,0.0,0,2025
POL016998,CUST03021,38.3,Medium,2036.28,1793.05,0,2025
POL016999,CUST03312,23.5,Low,1689.61,0.0,0,2025
POL017000,CUST01481,18.2,Low,1511.16,0.0,0,2025
POL017001,CUST04998,,Medium,1704.82,0.0,0,2025
POL017002,CUST03923,2.7,Low,1252.64,5577.64,1,2025
POL017003,CUST00657,3.9,Low,1177.75,0.0,0,2025
POL017004,CUST02771,0.0,Low,,0.0,0,2025
POL017005,CUST00553,47.3,Medium,1939.04,5051.46,1,2025
POL017006,CUST02502,,Low,1296.42,0.0,0,2025
POL017007,CUST03379,49.1,Medium,1905.94,0.0,0,2025
POL017008,CUST00190,18.1,Low,1374.74,13811.97,3,2025
POL017009,CUST01569,5.0,Low,1281.96,9884.69,1,2025
POL017010,CUST00950,27.7,Medium,1489.58,0.0,0,2025
POL017011,CUST02750,4.4,Low,1040.19,0.0,0,2025
POL017012,CUST04251,21.8,Low,1629.06,15182.24,3,2025
POL017013,CUST04650,55.2,High,2132.22,0.0,0,2025
POL017014,CUST04284,29.1,Medium,1656.81,1734.32,1,2025
POL017015,CUST00154,20.0,Low,1670.26,0.0,0,2025
POL017016,CUST03734,28.8,Medium,1395.78,0.0,0,2025
POL017017,CUST04578,31.3,Medium,2179.33,0.0,0,2025
POL017018,CUST02471,42.7,Medium,1510.5,0.0,0,2025
POL017019,CUST01788,51.7,High,2120.89,200.0,1,2025
POL017020,CUST03643,1.5,Low,,0.0,0,2025
POL017021,CUST02502,0.0,Low,1332.72,0.0,0,2025
POL017022,CUST04900,15.5,Low,1347.08,0.0,0,2025
POL017023,CUST01618,38.9,Medium,1763.82,0.0,0,2025
POL017024,CUST00074,6.3,Low,1268.07,0.0,0,2025
POL017025,CUST04066,2.5,Low,1034.9,0.0,0,2025
POL017026,CUST01686,27.6,Medium,1459.9,0.0,0,2025
POL017027,CUST02827,84.6,Very High,2686.89,0.0,0,2025
POL017028,CUST00763,6.0,Low,898.87,0.0,0,2025
POL017029,CUST00681,26.4,Medium,1452.5,0.0,0,2025
POL017030,CUST00587,26.7,Medium,1673.9,200.0,1,2025
POL017031,CUST01558,34.8,Medium,,0.0,0,2025
POL017032,CUST01687,,Low,1744.19,0.0,0,2025
POL017033,CUST02137,51.4,High,1836.9,0.0,0,2025
POL017034,CUST03370,57.7,High,2072.37,6415.53,1,2025
POL017035,CUST02684,42.0,Medium,1761.1,0.0,0,2025
POL017036,CUST03678,57.6,High,2181.44,0.0,0,2025
POL017037,CUST02043,24.5,Low,1337.08,4834.33,1,2025
POL017038,CUST03296,37.1,Medium,1233.44,1192.42,3,2025
POL017039,CUST04116,29.3,Medium,1484.46,2186.16,1,2025
POL017040,CUST02152,8.4,Low,1395.13,0.0,0,2025
POL017041,CUST02081,15.9,Low,1340.54,0.0,0,2025
POL017042,CUST02972,18.7,Low,1498.9,0.0,0,2025
POL017043,CUST02218,11.7,Low,1325.57,0.0,0,2025
POL017044,CUST04313,20.1,Low,1316.56,0.0,0,2025
POL017045,CUST00399,,Low,,1122.06,1,2025
POL017046,CUST04078,29.0,Medium,1796.53,0.0,0,2025
POL017047,CUST00407,3.6,Low,1127.75,0.0,0,2025
POL017048,CUST03233,7.9,Low,1010.33,0.0,0,2025
POL017049,CUST04206,28.4,Medium,1604.81,5159.87,1,2025
POL017050,CUST04129,23.0,Low,1700.14,0.0,0,2025
POL017051,CUST01064,0.0,Low,1064.32,0.0,0,2025
POL017052,CUST02626,12.2,Low,1504.56,0.0,0,2025
POL017053,CUST04069,19.2,Low,1270.44,0.0,0,2025
POL017054,CUST01100,23.5,Low,1662.75,607.07,2,2025
POL017055,CUST03730,12.2,Low,1207.87,13247.85,1,2025
POL017056,CUST04195,24.2,Low,1191.62,0.0,0,2025
POL017057,CUST03018,1.4,Low,1161.81,0.0,0,2025
POL017058,CUST02361,26.2,Medium,1660.51,0.0,0,2025
POL017059,CUST02398,50.5,High,2405.97,0.0,0,2025
POL017060,CUST01103,23.9,Low,,0.0,0,2025
POL017061,CUST03232,3.0,Low,950.06,0.0,0,2025
POL017062,CUST01897,4.6,Low,1270.93,0.0,0,2025
POL017063,CUST03361,,Low,1636.17,0.0,0,2025
POL017064,CUST00668,32.5,Medium,1745.7,3919.42,1,2025
POL017065,CUST00706,21.7,Low,1485.63,0.0,0,2025
POL017066,CUST02543,22.8,Low,1694.92,0.0,0,2025
POL017067,CUST02062,15.7,Low,1424.32,0.0,0,2025
POL017068,CUST03187,6.3,Low,1019.24,0.0,0,2025
POL017069,CUST02104,5.0,Low,1228.33,0.0,0,2025
POL017070,CUST03991,21.5,Low,1566.4,0.0,0,2025
POL017071,CUST00011,51.9,High,1940.68,332.79,1,2025
POL017072,CUST00634,7.1,Low,982.47,0.0,0,2025
POL017073,CUST03016,32.2,Medium,1730.7,0.0,0,2025
POL017074,CUST04856,28.3,Medium,1609.04,0.0,0,2025
POL017075,CUST03711,21.4,Low,1405.49,0.0,0,2025
POL017076,CUST01741,27.2,Medium,1283.93,0.0,0,2025
POL017077,CUST04647,66.5,High,2360.5,0.0,0,2025
POL017078,CUST04840,4.2,Low,1347.76,0.0,0,2025
POL017079,CUST02926,34.0,Medium,1262.75,0.0,0,2025
POL017080,CUST01042,45.2,Medium,2174.07,0.0,0,2025
POL017081,CUST00180,0.0,Low,1251.43,0.0,0,2025
POL017082,CUST03548,5.9,Low,843.66,9789.66,3,2025
POL017083,CUST03076,19.5,Low,1663.63,0.0,0,2025
POL017084,CUST01314,11.3,Low,1038.2,6436.6,1,2025
POL017085,CUST03586,16.5,Low,,1604.35,1,2025
POL017086,CUST02306,31.3,Medium,1955.35,0.0,0,2025
POL017087,CUST03602,24.8,Low,1876.84,16778.55,1,2025
POL017088,CUST01927,5.0,Low,,0.0,0,2025
POL017089,CUST01369,24.3,Low,1680.28,340.67,1,2025
POL017090,CUST01662,51.5,High,1862.35,0.0,0,2025
POL017091,CUST04522,15.2,Low,1476.18,0.0,0,2025
POL017092,CUST04633,7.2,Low,1299.92,0.0,0,2025
POL017093,CUST00998,5.4,Low,,0.0,0,2025
POL017094,CUST03306,25.8,Medium,1372.82,0.0,0,2025
POL017095,CUST02243,27.3,Medium,,2483.15,1,2025
POL017096,CUST03003,35.2,Medium,1758.8,0.0,0,2025
POL017097,CUST02747,36.8,Medium,,0.0,0,2025
POL017098,CUST04636,13.7,Low,937.74,0.0,0,2025
POL017099,CUST04071,13.8,Low,1308.29,0.0,0,2025
POL017100,CUST03147,26.0,Medium,1482.26,0.0,0,2025
POL017101,CUST01896,22.2,Low,1581.45,0.0,0,2025
POL017102,CUST01148,29.6,Medium,1635.99,0.0,0,2025
POL017103,CUST00265,,Low,1358.67,0.0,0,2025
POL017104,CUST01940,60.6,High,2086.92,6432.37,1,2025
POL017105,CUST04861,43.2,Medium,1994.07,0.0,0,2025
POL017106,CUST00533,15.5,Low,1094.53,368.36,3,2025
POL017107,CUST01471,26.5,Medium,1817.79,0.0,0,2025
POL017108,CUST02167,,Low,1016.48,15545.42,2,2025
POL017109,CUST03218,0.0,Low,1095.82,0.0,0,2025
POL017110,CUST03195,24.3,Low,1744.87,0.0,0,2025
POL017111,CUST04137,26.4,Medium,1929.14,0.0,0,2025
POL017112,CUST02348,48.0,Medium,2181.05,8006.85,1,2025
POL017113,CUST02402,0.0,Low,1115.45,0.0,0,2025
POL017114,CUST01573,80.2,Very High,2484.15,0.0,0,2025
POL017115,CUST04155,13.9,Low,1631.52,3024.64,3,2025
POL017116,CUST04250,6.2,Low,917.74,0.0,0,2025
POL017117,CUST01313,5.8,Low,1275.73,1611.0,2,2025
POL017118,CUST04793,24.8,Low,1571.5,0.0,0,2025
POL017119,CUST04516,15.9,Low,1556.09,0.0,0,2025
POL017120,CUST01805,24.7,Low,1470.59,0.0,0,2025
POL017121,CUST02155,23.6,Low,1631.39,7077.53,1,2025
POL017122,CUST02102,17.1,Low,1227.75,0.0,0,2025
POL017123,CUST04834,7.5,Low,1225.97,0.0,0,2025
POL017124,CUST02295,5.2,Low,890.82,0.0,0,2025
POL017125,CUST01895,8.3,Low,1209.53,2023.36,1,2025
POL017126,CUST00221,2.3,Low,1080.25,782.06,1,2025
POL017127,CUST04692,16.0,Low,1399.56,0.0,0,2025
POL017128,CUST04503,40.8,Medium,2019.6,0.0,0,2025
POL017129,CUST02496,20.6,Low,1819.29,0.0,0,2025
POL017130,CUST03541,41.5,Medium,2190.41,0.0,0,2025
POL017131,CUST03881,23.6,Low,1927.63,1072.5,1,2025
POL017132,CUST00483,28.1,Medium,1534.2,7127.47,1,2025
POL017133,CUST04394,,Low,1506.01,0.0,0,2025
POL017134,CUST03995,26.6,Medium,1613.91,0.0,0,2025
POL017135,CUST02834,40.4,Medium,2138.25,0.0,0,2025
POL017136,CUST04629,0.0,Low,962.32,0.0,0,2025
POL017137,CUST00738,31.0,Medium,1724.43,0.0,0,2025
POL017138,CUST04153,14.6,Low,,0.0,0,2025
POL017139,CUST00803,35.7,Medium,1669.97,0.0,0,2025
POL017140,CUST01612,45.3,Medium,1869.18,0.0,0,2025
POL017141,CUST02365,5.5,Low,1227.56,0.0,0,2025
POL017142,CUST04548,3.5,Low,1191.73,3535.99,1,2025
POL017143,CUST02660,5.2,Low,997.27,0.0,0,2025
POL017144,CUST00131,55.2,High,2369.97,0.0,0,2025
POL017145,CUST00449,15.7,Low,1029.95,577.06,3,2025
POL017146,CUST00769,24.4,Low,1505.31,0.0,0,2025
POL017147,CUST04280,28.1,Medium,1255.39,0.0,0,2025
POL017148,CUST03749,0.0,Low,1120.97,0.0,0,2025
POL017149,CUST04594,11.5,Low,1588.45,5067.62,3,2025
POL017150,CUST01800,10.3,Low,1463.59,0.0,0,2025
POL017151,CUST01703,40.6,Medium,,323.97,1,2025
POL017152,CUST04016,9.3,Low,1208.8,0.0,0,2025
POL017153,CUST01321,18.6,Low,,0.0,0,2025
POL017154,CUST04171,,Medium,1688.74,0.0,0,2025
POL017155,CUST01995,19.2,Low,1484.78,10059.24,1,2025
POL017156,CUST02665,8.9,Low,1392.01,0.0,0,2025
POL017157,CUST01186,41.7,Medium,1933.08,0.0,0,2025
POL017158,CUST00346,46.3,Medium,1439.03,0.0,0,2025
POL017159,CUST03310,18.5,Low,1219.06,0.0,0,2025
POL017160,CUST04229,10.4,Low,1152.22,0.0,0,2025
POL017161,CUST04376,17.2,Low,1416.75,2669.15,1,2025
POL017162,CUST01221,29.4,Medium,1849.02,747.4,1,2025
POL017163,CUST04344,21.1,Low,1245.64,0.0,0,2025
POL017164,CUST01142,9.0,Low,1393.41,927.17,1,2025
POL017165,CUST03721,3.7,Low,1036.79,0.0,0,2025
POL017166,CUST01191,27.1,Medium,1648.79,0.0,0,2025
POL017167,CUST03131,40.4,Medium,,0.0,0,2025
POL017168,CUST03481,2.0,Low,1015.81,0.0,0,2025
POL017169,CUST01622,0.0,Low,856.01,0.0,0,2025
POL017170,CUST03997,5.3,Low,930.97,0.0,0,2025
POL017171,CUST01001,50.5,High,2114.25,0.0,0,2025
POL017172,CUST01874,6.0,Low,1745.54,331.83,0,2025
POL017173,CUST03679,11.8,Low,1240.88,2900.79,2,2025
POL017174,CUST04266,6.3,Low,982.2,0.0,0,2025
POL017175,CUST01428,10.2,Low,1226.53,0.0,0,2025
POL017176,CUST04581,20.4,Low,1116.69,0.0,0,2025
POL017177,CUST00895,3.9,Low,1131.12,0.0,0,2025
POL017178,CUST00738,30.3,Medium,1505.32,2581.22,1,2025
POL017179,CUST03080,24.1,Low,992.85,0.0,0,2025
POL017180,CUST03317,26.9,Medium,1594.76,0.0,0,2025
POL017181,CUST04368,2.6,Low,775.24,0.0,0,2025
POL017182,CUST00201,13.3,Low,1255.02,0.0,0,2025
POL017183,CUST01893,6.6,Low,1300.86,0.0,0,2025
POL017184,CUST02925,27.3,Medium,1700.91,0.0,0,2025
POL017185,CUST01564,6.0,Low,871.8,0.0,0,2025
POL017186,CUST03697,39.3,Medium,1735.1,0.0,0,2025
POL017187,CUST03796,26.8,Medium,1471.14,0.0,0,2025
POL017188,CUST00238,4.2,Low,1430.95,0.0,0,2025
POL017189,CUST01482,18.6,Low,1891.03,0.0,0,2025
POL017190,CUST04359,51.7,High,2253.97,2300.83,3,2025
POL017191,CUST03758,27.5,Medium,1692.15,0.0,0,2025
POL017192,CUST02065,73.7,High,2391.54,0.0,0,2025
POL017193,CUST03832,26.9,Medium,1189.43,0.0,0,2025
POL017194,CUST04829,41.9,Medium,,0.0,0,2025
POL017195,CUST02463,36.2,Medium,1821.05,0.0,0,2025
POL017196,CUST03570,24.5,Low,1474.7,0.0,0,2025
POL017197,CUST01263,8.8,Low,,0.0,0,2025
POL017198,CUST00343,6.1,Low,1452.32,0.0,0,2025
POL017199,CUST04622,47.9,Medium,1935.56,28763.95,2,2025
POL017200,CUST02762,,High,1724.57,0.0,0,2025
POL017201,CUST03027,51.6,High,,0.0,0,2025
POL017202,CUST03766,29.2,Medium,1654.41,0.0,0,2025
POL017203,CUST01986,2.0,Low,806.88,0.0,0,2025
POL017204,CUST03253,29.5,Medium,1880.53,0.0,0,2025
POL017205,CUST02192,27.7,Medium,1585.18,0.0,0,2025
POL017206,CUST04917,28.4,Medium,1360.92,6959.76,1,2025
POL017207,CUST02810,24.3,Low,1576.99,0.0,0,2025
POL017208,CUST04206,13.3,Low,1315.06,0.0,0,2025
POL017209,CUST02540,14.7,Low,1465.93,0.0,0,2025
POL017210,CUST01525,0.0,Low,1189.92,0.0,0,2025
POL017211,CUST03272,41.5,Medium,1725.39,0.0,0,2025
POL017212,CUST03675,,Low,1575.0,493.13,1,2025
POL017213,CUST02361,28.9,Medium,1403.81,0.0,0,2025
POL017214,CUST01881,56.6,High,1979.69,7806.96,1,2025
POL017215,CUST04519,0.0,Low,907.25,0.0,0,2025
POL017216,CUST03853,45.6,Medium,1789.1,0.0,0,2025
POL017217,CUST00725,36.0,Medium,1772.68,0.0,0,2025
POL017218,CUST04286,41.8,Medium,2120.92,0.0,0,2025
POL017219,CUST02461,24.1,Low,1319.47,0.0,0,2025
POL017220,CUST03220,10.5,Low,,0.0,0,2025
POL017221,CUST02679,2.2,Low,882.76,0.0,0,2025
POL017222,CUST03200,17.2,Low,1524.67,3570.63,2,2025
POL017223,CUST03358,37.8,Medium,1942.58,0.0,0,2025
POL017224,CUST02867,30.3,Medium,1659.11,5120.64,1,2025
POL017225,CUST04244,33.9,Medium,1989.61,8404.97,1,2025
POL017226,CUST02854,0.0,Low,1274.75,0.0,0,2025
POL017227,CUST03192,31.9,Medium,1555.88,13215.65,1,2025
POL017228,CUST00961,2.7,Low,1010.5,0.0,0,2025
POL017229,CUST02694,24.9,Low,1470.14,0.0,0,2025
POL017230,CUST02220,6.8,Low,1552.61,6191.49,1,2025
POL017231,CUST00129,27.3,Medium,1289.14,0.0,0,2025
POL017232,CUST03629,6.2,Low,1388.99,0.0,0,2025
POL017233,CUST00078,34.0,Medium,1570.67,0.0,0,2025
POL017234,CUST04484,10.6,Low,1555.13,3549.47,1,2025
POL017235,CUST01323,49.7,Medium,1953.46,0.0,0,2025
POL017236,CUST00479,0.5,Low,936.29,0.0,0,2025
POL017237,CUST03418,30.8,Medium,1415.13,0.0,0,2025
POL017238,CUST00268,1.2,Low,1158.46,4809.23,1,2025
POL017239,CUST01234,0.0,Low,1263.04,0.0,0,2025
POL017240,CUST03556,4.7,Low,1403.11,0.0,0,2025
POL017241,CUST00806,8.0,Low,1128.96,0.0,0,2025
POL017242,CUST01131,12.8,Low,1789.05,0.0,0,2025
POL017243,CUST00705,29.6,Medium,1489.49,0.0,0,2025
POL017244,CUST00851,21.1,Low,1323.23,0.0,0,2025
POL017245,CUST03322,18.9,Low,1511.08,0.0,0,2025
POL017246,CUST03957,30.8,Medium,1438.35,0.0,0,2025
POL017247,CUST00167,27.7,Medium,1277.46,0.0,0,2025
POL017248,CUST04212,4.9,Low,1010.24,0.0,0,2025
POL017249,CUST00325,34.7,Medium,2017.01,0.0,0,2025
POL017250,CUST00853,16.2,Low,1377.3,0.0,0,2025
POL017251,CUST04263,33.0,Medium,1687.06,0.0,0,2025
POL017252,CUST04792,23.3,Low,1682.61,2700.43,3,2025
POL017253,CUST03755,17.0,Low,1101.28,0.0,0,2025
POL017254,CUST01072,27.7,Medium,1476.5,0.0,0,2025
POL017255,CUST00040,9.2,Low,1270.69,0.0,0,2025
POL017256,CUST00543,9.0,Low,951.8,0.0,0,2025
POL017257,CUST01658,31.9,Medium,1923.58,0.0,0,2025
POL017258,CUST02107,33.1,Medium,1582.99,18452.51,3,2025
POL017259,CUST03525,0.0,Low,768.3,0.0,0,2025
POL017260,CUST02077,0.3,Low,1405.13,0.0,0,2025
POL017261,CUST03863,45.5,Medium,1679.59,0.0,0,2025
POL017262,CUST02662,17.1,Low,1347.86,0.0,0,2025
POL017263,CUST01736,23.7,Low,1846.25,8679.69,1,2025
POL017264,CUST03281,24.0,Low,1798.87,0.0,0,2025
POL017265,CUST00480,49.1,Medium,1796.96,779.81,3,2025
POL017266,CUST03689,27.4,Medium,1767.58,0.0,0,2025
POL017267,CUST04080,14.0,Low,1251.6,0.0,0,2025
POL017268,CUST01533,20.4,Low,1417.37,1220.57,1,2025
POL017269,CUST00596,26.5,Medium,1478.34,0.0,0,2025
POL017270,CUST03282,0.9,Low,,0.0,0,2025
POL017271,CUST04751,27.0,Medium,1745.42,0.0,0,2025
POL017272,CUST04391,41.0,Medium,1846.16,0.0,0,2025
POL017273,CUST00552,31.8,Medium,1616.42,0.0,0,2025
POL017274,CUST02531,19.2,Low,1779.37,0.0,0,2025
POL017275,CUST03857,27.2,Medium,1738.7,1456.86,2,2025
POL017276,CUST02958,59.1,High,1996.02,2633.59,1,2025
POL017277,CUST03976,11.9,Low,1453.09,0.0,0,2025
POL017278,CUST04680,39.9,Medium,1939.88,0.0,0,2025
POL017279,CUST02721,13.1,Low,1059.68,2075.13,1,2025
POL017280,CUST02845,28.1,Medium,1361.71,0.0,0,2025
POL017281,CUST03860,1.3,Low,881.58,0.0,0,2025
POL017282,CUST04016,20.4,Low,1690.08,7412.71,1,2025
POL017283,CUST04752,30.6,Medium,1893.33,13292.02,1,2025
POL017284,CUST02487,,Medium,1866.95,1638.53,2,2025
POL017285,CUST00237,0.0,Low,1084.97,0.0,0,2025
POL017286,CUST03984,31.0,Medium,1550.74,0.0,0,2025
POL017287,CUST02469,45.3,Medium,1826.49,5488.89,1,2025
POL017288,CUST02178,34.5,Medium,1686.12,0.0,0,2025
POL017289,CUST02412,16.0,Low,1157.75,4161.38,1,2025
POL017290,CUST00326,16.2,Low,1263.59,0.0,0,2025
POL017291,CUST03263,14.8,Low,1446.03,0.0,0,2025
POL017292,CUST01339,32.6,Medium,1341.02,200.0,1,2025
POL017293,CUST03511,33.2,Medium,1422.36,200.0,1,2025
POL017294,CUST01310,4.8,Low,995.77,0.0,0,2025
POL017295,CUST01632,42.1,Medium,,0.0,0,2025
POL017296,CUST02266,36.9,Medium,1707.58,0.0,0,2025
POL017297,CUST04075,4.6,Low,1063.99,0.0,0,2025
POL017298,CUST02569,53.4,High,1827.73,457.79,2,2025
POL017299,CUST01349,24.4,Low,,0.0,0,2025
POL017300,CUST03548,9.2,Low,1062.2,0.0,0,2025
POL017301,CUST04031,46.1,Medium,1965.7,0.0,0,2025
POL017302,CUST03419,5.4,Low,1286.36,9437.26,2,2025
POL017303,CUST04265,20.8,Low,1322.28,0.0,0,2025
POL017304,CUST00814,35.7,Medium,1857.95,0.0,0,2025
POL017305,CUST01201,22.3,Low,1303.52,0.0,0,2025
POL017306,CUST00529,9.6,Low,1283.41,0.0,0,2025
POL017307,CUST03138,14.4,Low,1187.83,0.0,0,2025
POL017308,CUST01108,9.3,Low,1048.07,0.0,0,2025
POL017309,CUST00865,0.7,Low,1358.0,0.0,0,2025
POL017310,CUST00328,37.4,Medium,1953.19,1142.33,1,2025
POL017311,CUST02184,55.4,High,2183.24,14449.04,2,2025
POL017312,CUST01321,17.8,Low,1426.78,0.0,0,2025
POL017313,CUST04827,47.3,Medium,2061.61,7946.2,1,2025
POL017314,CUST01370,24.0,Low,1507.0,0.0,0,2025
POL017315,CUST01396,41.6,Medium,1865.65,0.0,0,2025
POL017316,CUST03025,2.2,Low,1227.32,0.0,0,2025
POL017317,CUST03829,54.0,High,2080.05,0.0,0,2025
POL017318,CUST04042,38.9,Medium,1827.52,2139.96,2,2025
POL017319,CUST01092,14.4,Low,1235.16,497.43,2,2025
POL017320,CUST00801,52.8,High,2070.64,0.0,0,2025
POL017321,CUST03735,39.8,Medium,1677.71,2374.07,1,2025
POL017322,CUST02390,34.7,Medium,1649.79,0.0,0,2025
POL017323,CUST03317,25.0,Medium,1567.92,1861.61,1,2025
POL017324,CUST02521,34.7,Medium,1624.84,0.0,0,2025
POL017325,CUST01137,19.9,Low,1166.11,0.0,0,2025
POL017326,CUST03026,19.5,Low,1631.52,5632.51,1,2025
POL017327,CUST03904,45.8,Medium,1791.03,0.0,0,2025
POL017328,CUST02600,38.2,Medium,2007.04,0.0,0,2025
POL017329,CUST02048,16.0,Low,1561.94,937.58,0,2025
POL017330,CUST04319,42.4,Medium,1784.3,4276.82,1,2025
POL017331,CUST01897,8.0,Low,683.0,0.0,0,2025
POL017332,CUST00442,0.0,Low,1023.05,6667.6,2,2025
POL017333,CUST03244,12.1,Low,1061.76,0.0,0,2025
POL017334,CUST00419,27.9,Medium,1313.91,0.0,0,2025
POL017335,CUST04288,10.7,Low,1261.4,0.0,0,2025
POL017336,CUST03040,11.0,Low,1149.31,0.0,0,2025
POL017337,CUST01421,42.8,Medium,1749.63,0.0,0,2025
POL017338,CUST04091,35.7,Medium,1691.43,7205.42,1,2025
POL017339,CUST01099,30.7,Medium,1513.31,0.0,0,2025
POL017340,CUST00855,25.8,Medium,1374.84,5026.18,3,2025
POL017341,CUST03857,29.6,Medium,1728.72,0.0,0,2025
POL017342,CUST00611,38.8,Medium,1982.0,0.0,0,2025
POL017343,CUST01826,7.3,Low,1199.92,0.0,0,2025
POL017344,CUST01075,5.2,Low,1615.97,0.0,0,2025
POL017345,CUST02667,42.1,Medium,1426.69,0.0,0,2025
POL017346,CUST04023,51.3,High,,0.0,0,2025
POL017347,CUST02303,28.2,Medium,1981.93,0.0,0,2025
POL017348,CUST03799,23.5,Low,1552.73,0.0,0,2025
POL017349,CUST02439,2.2,Low,799.04,4354.31,1,2025
POL017350,CUST03795,7.7,Low,1098.25,0.0,0,2025
POL017351,CUST04844,21.6,Low,1355.13,2483.93,1,2025
POL017352,CUST01736,,Medium,1760.95,0.0,0,2025
POL017353,CUST01647,13.8,Low,1255.74,0.0,0,2025
POL017354,CUST04330,12.5,Low,991.36,0.0,0,2025
POL017355,CUST02790,24.3,Low,1441.42,0.0,0,2025
POL017356,CUST00159,10.9,Low,1167.93,0.0,0,2025
POL017357,CUST04583,56.0,High,1574.81,0.0,0,2025
POL017358,CUST04083,47.5,Medium,,0.0,0,2025
POL017359,CUST00721,42.7,Medium,1630.7,0.0,0,2025
POL017360,CUST03672,13.8,Low,1456.42,0.0,0,2025
POL017361,CUST01638,0.0,Low,1169.85,0.0,0,2025
POL017362,CUST03991,26.5,Medium,1438.31,0.0,0,2025
POL017363,CUST00539,60.7,High,2206.64,0.0,0,2025
POL017364,CUST02857,18.5,Low,961.69,4429.33,1,2025
POL017365,CUST01175,,Medium,1893.73,0.0,0,2025
POL017366,CUST04859,1.6,Low,1110.85,0.0,0,2025
POL017367,CUST03533,13.4,Low,1294.74,0.0,0,2025
POL017368,CUST02067,39.8,Medium,1849.9,2048.5,1,2025
POL017369,CUST03463,8.5,Low,1307.15,5923.76,1,2025
POL017370,CUST04188,27.0,Medium,1382.87,0.0,0,2025
POL017371,CUST01392,6.3,Low,1154.81,0.0,0,2025
POL017372,CUST01915,54.4,High,2306.23,6190.59,1,2025
POL017373,CUST03694,31.0,Medium,1263.47,0.0,0,2025
